GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109027263122,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:05:01,1704067501000,2024-01-01 00:05:01,02,小型汽车,皖FK8***,未知
G320300109027263433,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:05:11,1704067511000,2024-01-01 00:05:11,02,小型汽车,皖L16***,未知
G320300109027263967,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:05:20,1704067520000,2024-01-01 00:05:20,52,教练车,豫NFE***,未知
G320300109027264465,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:05:32,1704067532000,2024-01-01 00:05:32,02,小型汽车,苏CF4***,未知
G320300109027264642,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:05:43,1704067543000,2024-01-01 00:05:43,01,大型汽车,鲁MDV***,汉江
G320300109027265226,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:06:01,1704067561000,2024-01-01 00:06:01,02,小型汽车,苏C77***,未知
G320300109027267811,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:06:57,1704067617000,2024-01-01 00:06:57,02,小型汽车,苏CA0***,未知
G320300109027268460,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:07:19,1704067639000,2024-01-01 00:07:19,01,大型汽车,苏GK3***,未知
G320300109027268749,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:07:20,1704067640000,2024-01-01 00:07:20,02,小型汽车,苏C92***,未知
G320300109027268536,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:07:21,1704067641000,2024-01-01 00:07:21,52,教练车,苏CF1***,未知
G320300109027268693,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:07:25,1704067645000,2024-01-01 00:07:25,01,大型汽车,鲁QF2***,未知
G320300109027268959,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:07:26,1704067646000,2024-01-01 00:07:26,02,小型汽车,苏CR5***,未知
G320300109027268951,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:07:31,1704067651000,2024-01-01 00:07:31,02,小型汽车,苏CS2***,未知
G320300109027271355,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:08:31,1704067711000,2024-01-01 00:08:31,02,小型汽车,苏C3S***,未知
G320300109027271495,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:08:34,1704067714000,2024-01-01 00:08:34,02,小型汽车,苏CK0***,未知
G320300109027271315,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-01 00:08:36,1704067716000,2024-01-01 00:08:36,02,小型汽车,鲁A6J***,未知
G320300109027271604,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:08:38,1704067718000,2024-01-01 00:08:38,02,小型汽车,苏C71***,未知
G320300109027272117,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:08:49,1704067729000,2024-01-01 00:08:49,02,小型汽车,苏C16***,未知
G320300109027272232,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:08:54,1704067734000,2024-01-01 00:08:54,01,大型汽车,皖CD0***,汉江
G320300109027273087,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:09:08,1704067748000,2024-01-01 00:09:08,02,小型汽车,苏C25***,未知
G320300109027274011,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:09:31,1704067771000,2024-01-01 00:09:31,02,小型汽车,皖LTJ***,未知
G320300109027276469,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:10:34,1704067834000,2024-01-01 00:10:34,52,教练车,皖LF9***,未知
G320300109027277467,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 00:10:53,1704067853000,2024-01-01 00:10:53,02,小型汽车,苏C4W***,未知
G320300109027278003,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:11:07,1704067867000,2024-01-01 00:11:07,01,大型汽车,苏CRH***,未知
G320300109027279852,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:11:43,1704067903000,2024-01-01 00:11:43,02,小型汽车,皖FX3***,未知
G320300109027280125,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:11:56,1704067916000,2024-01-01 00:11:56,01,大型汽车,皖KW6***,汉江
G320300109027280597,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:11:58,1704067918000,2024-01-01 00:11:58,02,小型汽车,苏C7H***,未知
G320300109027282199,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:12:43,1704067963000,2024-01-01 00:12:43,01,大型汽车,皖LG4***,未知
G320300109027282264,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:12:43,1704067963000,2024-01-01 00:12:43,52,教练车,皖LF9***,未知
G320300109027282468,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-01 00:12:51,1704067971000,2024-01-01 00:12:51,01,大型汽车,鲁Q82***,汉江
G320300109027283006,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-01 00:12:59,1704067979000,2024-01-01 00:12:59,01,大型汽车,冀JV5***,未知
G320300109027284954,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:13:36,1704068016000,2024-01-01 00:13:36,02,小型汽车,苏C50***,未知
G320300109027285269,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:13:43,1704068023000,2024-01-01 00:13:43,02,小型汽车,冀JDU***,未知
G320300109027285546,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:13:53,1704068033000,2024-01-01 00:13:53,02,小型汽车,苏C5R***,未知
G320300109027285564,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 00:13:58,1704068038000,2024-01-01 00:13:58,02,小型汽车,苏CF8***,未知
G320300109027287637,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:14:45,1704068085000,2024-01-01 00:14:45,02,小型汽车,皖LPW***,未知
G320300109027288587,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:15:10,1704068110000,2024-01-01 00:15:10,02,小型汽车,苏C35***,未知
G320300109027291710,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:16:08,1704068168000,2024-01-01 00:16:08,52,教练车,皖SDC***,未知
G320300109027292477,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-01 00:16:25,1704068185000,2024-01-01 00:16:25,02,小型汽车,苏AE1***,未知
G320300109027293663,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:16:53,1704068213000,2024-01-01 00:16:53,02,小型汽车,苏C7N***,未知
G320300109027297031,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:17:52,1704068272000,2024-01-01 00:17:52,02,小型汽车,苏E6H***,未知
G320300109027326571,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:27:32,1704068852000,2024-01-01 00:27:32,02,小型汽车,皖FR1***,未知
G320300109027328955,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:28:14,1704068894000,2024-01-01 00:28:14,52,教练车,苏CDD***,未知
G320300109027332193,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-01 00:28:59,1704068939000,2024-01-01 00:28:59,02,小型汽车,豫FA3***,未知
G320300109027331308,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:28:59,1704068939000,2024-01-01 00:28:59,02,小型汽车,苏C9B***,未知
G320300109027331894,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:29:16,1704068956000,2024-01-01 00:29:16,02,小型汽车,苏C07***,未知
G320300109027332308,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:29:27,1704068967000,2024-01-01 00:29:27,02,小型汽车,皖LXD***,未知
G320300109027332340,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:29:29,1704068969000,2024-01-01 00:29:29,02,小型汽车,苏C7C***,未知
G320300109027332473,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:29:32,1704068972000,2024-01-01 00:29:32,02,小型汽车,皖LYP***,未知
G320300109027334432,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:30:07,1704069007000,2024-01-01 00:30:07,52,教练车,苏CD6***,未知
G320300109027335972,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-01 00:30:10,1704069010000,2024-01-01 00:30:10,51,挂车,鲁H95***,未知
G320300109027334896,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-01 00:30:18,1704069018000,2024-01-01 00:30:18,01,大型汽车,苏H14***,未知
G320300109027336364,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:30:38,1704069038000,2024-01-01 00:30:38,02,小型汽车,苏C08***,未知
G320300109027338025,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:31:20,1704069080000,2024-01-01 00:31:20,02,小型汽车,苏C67***,未知
G320300109027338456,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:31:27,1704069087000,2024-01-01 00:31:27,52,教练车,皖DD0***,未知
G320300109027338483,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:31:29,1704069089000,2024-01-01 00:31:29,02,小型汽车,皖L38***,未知
G320300109027338642,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:31:32,1704069092000,2024-01-01 00:31:32,02,小型汽车,苏C25***,未知
G320300109027338805,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:31:34,1704069094000,2024-01-01 00:31:34,02,小型汽车,苏C43***,未知
G320300109027338955,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:31:38,1704069098000,2024-01-01 00:31:38,02,小型汽车,苏C0C***,未知
G320300109027340311,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:32:01,1704069121000,2024-01-01 00:32:01,02,小型汽车,苏CT9***,未知
G320300109027340609,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 00:32:08,1704069128000,2024-01-01 00:32:08,52,教练车,鲁DF1***,未知
G320300109027380289,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:45:02,1704069902000,2024-01-01 00:45:02,02,小型汽车,皖L68***,未知
G320300109027383664,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:46:11,1704069971000,2024-01-01 00:46:11,02,小型汽车,皖LMC***,未知
G320300109027383793,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-01 00:46:14,1704069974000,2024-01-01 00:46:14,02,小型汽车,苏C11***,未知
G320300109027383878,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 00:46:15,1704069975000,2024-01-01 00:46:15,52,教练车,苏CF2***,未知
G320300109027384990,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 00:46:36,1704069996000,2024-01-01 00:46:36,02,小型汽车,苏CB9***,未知
G320300109027430640,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:02:40,1704070960000,2024-01-01 01:02:40,02,小型汽车,皖LM8***,未知
G320300109027430814,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:02:43,1704070963000,2024-01-01 01:02:43,02,小型汽车,皖LPR***,未知
G320300109027430929,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:02:47,1704070967000,2024-01-01 01:02:47,02,小型汽车,皖FA9***,未知
G320300109027431935,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:03:02,1704070982000,2024-01-01 01:03:02,02,小型汽车,苏C57***,未知
G320300109027432897,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:03:30,1704071010000,2024-01-01 01:03:30,02,小型汽车,皖L97***,未知
G320300109027433139,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:03:36,1704071016000,2024-01-01 01:03:36,02,小型汽车,苏D53***,未知
G320300109027433737,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:03:45,1704071025000,2024-01-01 01:03:45,02,小型汽车,苏CX8***,未知
G320300109027433885,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:03:48,1704071028000,2024-01-01 01:03:48,02,小型汽车,鲁D37***,未知
G320300109027433869,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:03:51,1704071031000,2024-01-01 01:03:51,02,小型汽车,苏CB5***,未知
G320300109027434153,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:03:55,1704071035000,2024-01-01 01:03:55,02,小型汽车,苏CP5***,未知
G320300109027436398,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:04:46,1704071086000,2024-01-01 01:04:46,52,教练车,苏CDS***,未知
G320300109027437332,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:05:01,1704071101000,2024-01-01 01:05:01,02,小型汽车,苏C5T***,未知
G320300109027437967,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:05:08,1704071108000,2024-01-01 01:05:08,02,小型汽车,皖F37***,未知
G320300109027439108,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:05:49,1704071149000,2024-01-01 01:05:49,02,小型汽车,皖L86***,未知
G320300109027441487,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:06:34,1704071194000,2024-01-01 01:06:34,02,小型汽车,苏G33***,未知
G320300109027441846,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:06:51,1704071211000,2024-01-01 01:06:51,52,教练车,苏CFE***,未知
G320300109027442104,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:06:56,1704071216000,2024-01-01 01:06:56,02,小型汽车,苏CK8***,未知
G320300109027443914,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:07:11,1704071231000,2024-01-01 01:07:11,02,小型汽车,皖LQL***,未知
G320300109027443434,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:07:25,1704071245000,2024-01-01 01:07:25,02,小型汽车,苏CC1***,未知
G320300109027443554,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:07:28,1704071248000,2024-01-01 01:07:28,02,小型汽车,鲁HW1***,未知
G320300109027445048,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:07:58,1704071278000,2024-01-01 01:07:58,02,小型汽车,皖LT6***,未知
G320300109027445440,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:08:07,1704071287000,2024-01-01 01:08:07,02,小型汽车,苏U30***,未知
G320300109027446612,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:08:39,1704071319000,2024-01-01 01:08:39,02,小型汽车,苏C06***,未知
G320300109027447220,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:08:46,1704071326000,2024-01-01 01:08:46,52,教练车,苏CFD***,未知
G320300109027447143,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:08:50,1704071330000,2024-01-01 01:08:50,02,小型汽车,冀CDC***,未知
G320300109027447694,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:09:05,1704071345000,2024-01-01 01:09:05,02,小型汽车,皖LY8***,未知
G320300109027447938,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:09:10,1704071350000,2024-01-01 01:09:10,02,小型汽车,皖LM6***,未知
G320300109027448383,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:09:18,1704071358000,2024-01-01 01:09:18,02,小型汽车,苏C81***,未知
G320300109027448520,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:09:24,1704071364000,2024-01-01 01:09:24,02,小型汽车,鲁HV2***,未知
G320300109027450015,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-01 01:09:31,1704071371000,2024-01-01 01:09:31,02,小型汽车,冀E61***,恒润
G320300109027449154,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:09:35,1704071375000,2024-01-01 01:09:35,02,小型汽车,苏C1F***,未知
G320300109027449108,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-01 01:09:37,1704071377000,2024-01-01 01:09:37,02,小型汽车,皖LTJ***,未知
G320300109027450824,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:10:10,1704071410000,2024-01-01 01:10:10,02,小型汽车,苏CQ9***,未知
G320300109027451953,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:10:41,1704071441000,2024-01-01 01:10:41,02,小型汽车,皖FQ1***,未知
G320300109027452682,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:11:00,1704071460000,2024-01-01 01:11:00,02,小型汽车,皖LT3***,未知
G320300109027452723,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:11:00,1704071460000,2024-01-01 01:11:00,02,小型汽车,苏C90***,未知
G320300109027452968,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:11:07,1704071467000,2024-01-01 01:11:07,02,小型汽车,皖L1E***,未知
G320300109027452960,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:11:08,1704071468000,2024-01-01 01:11:08,02,小型汽车,苏C6V***,未知
G320300109027453081,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:11:09,1704071469000,2024-01-01 01:11:09,02,小型汽车,苏C1F***,未知
G320300109027453352,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:11:15,1704071475000,2024-01-01 01:11:15,02,小型汽车,皖L92***,未知
G320300109027453477,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:11:20,1704071480000,2024-01-01 01:11:20,01,大型汽车,豫NFC***,未知
G320300109027454728,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:11:43,1704071503000,2024-01-01 01:11:43,52,教练车,苏CDF***,未知
G320300109027455163,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:11:57,1704071517000,2024-01-01 01:11:57,02,小型汽车,苏CV8***,未知
G320300109027455698,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:12:08,1704071528000,2024-01-01 01:12:08,02,小型汽车,皖FL8***,未知
G320300109027457365,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:12:57,1704071577000,2024-01-01 01:12:57,02,小型汽车,苏CG6***,未知
G320300109027457756,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-01 01:13:05,1704071585000,2024-01-01 01:13:05,02,小型汽车,鲁H85***,未知
G320300109027458034,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:13:09,1704071589000,2024-01-01 01:13:09,02,小型汽车,皖LVE***,未知
G320300109027457996,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:13:12,1704071592000,2024-01-01 01:13:12,02,小型汽车,皖LXD***,未知
G320300109027458239,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-01 01:13:18,1704071598000,2024-01-01 01:13:18,02,小型汽车,苏C9W***,未知
