GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109045194891,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2024-01-03 00:01:22,1704240082000,2024-01-03 00:01:22,2,小型汽车,苏CR0***,雪佛兰
G320300109045195133,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:01:39,1704240099000,2024-01-03 00:01:39,2,小型汽车,苏CX6***,吉利
G320300109045195256,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:01:44,1704240104000,2024-01-03 00:01:44,2,小型汽车,皖AW1***,未知
G320300109045195606,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:01:46,1704240106000,2024-01-03 00:01:46,1,大型汽车,豫PY7***,一汽
G320300109045195526,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:01:58,1704240118000,2024-01-03 00:01:58,1,大型汽车,苏1Y8***,东风
G320300109045196043,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:02:00,1704240120000,2024-01-03 00:02:00,1,大型汽车,鲁PT2***,未知
G320300109045195956,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-03 00:02:22,1704240142000,2024-01-03 00:02:22,2,小型汽车,苏CX6***,未知
G320300109045195940,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:02:23,1704240143000,2024-01-03 00:02:23,2,小型汽车,苏N16***,奇瑞
G320300109045196606,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:02:33,1704240153000,2024-01-03 00:02:33,2,小型汽车,鲁J87***,一汽
G320300109045196844,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:03:08,1704240188000,2024-01-03 00:03:08,52,教练车,鲁DD0***,丰田
G320300109045196926,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:03:20,1704240200000,2024-01-03 00:03:20,1,大型汽车,苏CHB***,猎豹
G320300109045197332,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:03:37,1704240217000,2024-01-03 00:03:37,2,小型汽车,苏AF1***,未知
G320300109045197317,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:03:40,1704240220000,2024-01-03 00:03:40,2,小型汽车,苏C3X***,未知
G320300109045197390,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:03:41,1704240221000,2024-01-03 00:03:41,2,小型汽车,苏C16***,未知
G320300109045197381,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:03:44,1704240224000,2024-01-03 00:03:44,1,大型汽车,鲁Q52***,福田
G320300109045197461,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:03:49,1704240229000,2024-01-03 00:03:49,1,大型汽车,鲁H79***,未知
G320300109045197556,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:03:55,1704240235000,2024-01-03 00:03:55,1,大型汽车,鲁VZ9***,北京
G320300109045197627,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:04:00,1704240240000,2024-01-03 00:04:00,2,小型汽车,苏U35***,马自达
G320300109045197802,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:04:07,1704240247000,2024-01-03 00:04:07,1,大型汽车,苏NGQ***,福田
G320300109045198929,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:05:12,1704240312000,2024-01-03 00:05:12,2,小型汽车,苏CF6***,本田
G320300109045198979,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:05:15,1704240315000,2024-01-03 00:05:15,1,大型汽车,鲁Q63***,解放
G320300109045199383,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:05:35,1704240335000,2024-01-03 00:05:35,1,大型汽车,苏CQN***,哈飞
G320300109045199853,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:05:37,1704240337000,2024-01-03 00:05:37,2,小型汽车,苏CV0***,大众
G320300109045199987,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:06:06,1704240366000,2024-01-03 00:06:06,2,小型汽车,苏CE1***,未知
G320300109045200504,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-03 00:06:40,1704240400000,2024-01-03 00:06:40,2,小型汽车,苏C98***,未知
G320300109045200924,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-03 00:07:07,1704240427000,2024-01-03 00:07:07,2,小型汽车,鲁HA2***,未知
G320300109045201322,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:07:25,1704240445000,2024-01-03 00:07:25,1,大型汽车,鲁Q85***,未知
G320300109045201415,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:07:30,1704240450000,2024-01-03 00:07:30,1,大型汽车,苏CQB***,一汽
G320300109045201642,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:07:41,1704240461000,2024-01-03 00:07:41,1,大型汽车,鲁Q19***,福田
G320300109045202129,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:08:03,1704240483000,2024-01-03 00:08:03,1,大型汽车,鲁Q06***,夏利
G320300109045202625,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:08:21,1704240501000,2024-01-03 00:08:21,1,大型汽车,鲁MFR***,夏利
G320300109045202761,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-03 00:08:40,1704240520000,2024-01-03 00:08:40,2,小型汽车,皖L75***,宝骏
G320300109045202870,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:08:46,1704240526000,2024-01-03 00:08:46,1,大型汽车,鲁Q23***,捷途
G320300109045203529,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:08:51,1704240531000,2024-01-03 00:08:51,2,小型汽车,豫H36***,北汽新能源
G320300109045203521,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:08:51,1704240531000,2024-01-03 00:08:51,2,小型汽车,豫H36***,北汽新能源
G320300109045203183,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:02,1704240542000,2024-01-03 00:09:02,1,大型汽车,豫ND5***,福田
G320300109045203471,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:15,1704240555000,2024-01-03 00:09:15,1,大型汽车,鲁JB9***,东风
G320300109045203439,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:09:18,1704240558000,2024-01-03 00:09:18,2,小型汽车,京CF6***,未知
G320300109045203544,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:21,1704240561000,2024-01-03 00:09:21,1,大型汽车,冀B51***,福田
G320300109045203638,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:28,1704240568000,2024-01-03 00:09:28,1,大型汽车,鲁Q37***,未知
G320300109045203675,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:31,1704240571000,2024-01-03 00:09:31,1,大型汽车,鲁L98***,福田
G320300109045203771,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:09:37,1704240577000,2024-01-03 00:09:37,1,大型汽车,鲁L18***,未知
G320300109045204193,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:09:56,1704240596000,2024-01-03 00:09:56,2,小型汽车,苏CQ7***,未知
G320300109045204390,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:10:11,1704240611000,2024-01-03 00:10:11,2,小型汽车,苏CP7***,金杯
G320300109045205325,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:37,1704240637000,2024-01-03 00:10:37,2,小型汽车,鲁A87***,宝马
G320300109045204921,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:10:40,1704240640000,2024-01-03 00:10:40,2,小型汽车,苏CW5***,起亚
G320300109045205635,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:52,1704240652000,2024-01-03 00:10:52,2,小型汽车,鲁HS9***,中兴
G320300109045205621,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:10:53,1704240653000,2024-01-03 00:10:53,2,小型汽车,鲁HS9***,未知
G320300109045206023,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:11:14,1704240674000,2024-01-03 00:11:14,2,小型汽车,鲁R8L***,五菱
G320300109045205547,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:11:18,1704240678000,2024-01-03 00:11:18,1,大型汽车,鲁Q70***,一汽
G320300109045206261,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:11:51,1704240711000,2024-01-03 00:11:51,2,小型汽车,苏C89***,未知
G320300109045206836,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:12:17,1704240737000,2024-01-03 00:12:17,2,小型汽车,浙BF7***,未知
G320300109045206825,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:12:23,1704240743000,2024-01-03 00:12:23,1,大型汽车,苏CQK***,未知
G320300109045207040,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:35,1704240755000,2024-01-03 00:12:35,1,大型汽车,豫PW0***,本田
G320300109045207309,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:50,1704240770000,2024-01-03 00:12:50,1,大型汽车,鲁Q57***,福田
G320300109045207324,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:52,1704240772000,2024-01-03 00:12:52,1,大型汽车,鲁Q56***,金杯
G320300109045207710,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:12:53,1704240773000,2024-01-03 00:12:53,1,大型汽车,鲁Q72***,未知
G320300109045207386,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:12:58,1704240778000,2024-01-03 00:12:58,1,大型汽车,鲁H90***,一汽
G320300109045207441,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:02,1704240782000,2024-01-03 00:13:02,1,大型汽车,鲁Q82***,一汽
G320300109045207522,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:08,1704240788000,2024-01-03 00:13:08,1,大型汽车,鲁Q22***,雪佛兰
G320300109045207576,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:12,1704240792000,2024-01-03 00:13:12,1,大型汽车,苏CJR***,捷途
G320300109045207724,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2024-01-03 00:13:19,1704240799000,2024-01-03 00:13:19,2,小型汽车,苏C0K***,别克
G320300109045207984,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:37,1704240817000,2024-01-03 00:13:37,2,小型汽车,苏CT7***,雪佛兰
G320300109045208211,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:48,1704240828000,2024-01-03 00:13:48,1,大型汽车,鲁RN2***,福特
G320300109045208260,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:13:51,1704240831000,2024-01-03 00:13:51,1,大型汽车,鲁DC3***,金程
G320300109045208614,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:00,1704240840000,2024-01-03 00:14:00,51,挂车,苏E59***,未知
G320300109045208500,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:14:06,1704240846000,2024-01-03 00:14:06,1,大型汽车,苏CQT***,福田
G320300109045208816,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-03 00:14:16,1704240856000,2024-01-03 00:14:16,2,小型汽车,苏CU2***,未知
G320300109045208708,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:17,1704240857000,2024-01-03 00:14:17,2,小型汽车,苏UM1***,未知
G320300109045208771,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:19,1704240859000,2024-01-03 00:14:19,2,小型汽车,苏C87***,大众
G320300109045209012,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:14:32,1704240872000,2024-01-03 00:14:32,2,小型汽车,苏C6X***,未知
G320300109045209911,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:15:26,1704240926000,2024-01-03 00:15:26,2,小型汽车,苏CM0***,起亚
G320300109045210388,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:15:48,1704240948000,2024-01-03 00:15:48,2,小型汽车,苏MD9***,天马
G320300109045210329,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:15:49,1704240949000,2024-01-03 00:15:49,2,小型汽车,苏C73***,别克
G320300109045210997,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:15:54,1704240954000,2024-01-03 00:15:54,2,小型汽车,冀F7K***,马自达
G320300109045210466,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:15:58,1704240958000,2024-01-03 00:15:58,2,小型汽车,青AFY***,宝马
G320300109045210888,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:16:17,1704240977000,2024-01-03 00:16:17,2,小型汽车,苏N88***,未知
G320300109045211313,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:16:41,1704241001000,2024-01-03 00:16:41,2,小型汽车,皖LMP***,未知
G320300109045211450,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:16:49,1704241009000,2024-01-03 00:16:49,2,小型汽车,苏G70***,丰田
G320300109045211985,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-03 00:17:19,1704241039000,2024-01-03 00:17:19,2,小型汽车,皖A9P***,未知
G320300109045212150,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:17:27,1704241047000,2024-01-03 00:17:27,2,小型汽车,苏C3K***,宝沃
G320300109045212200,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:17:31,1704241051000,2024-01-03 00:17:31,52,教练车,苏NDK***,未知
G320300109045212821,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:17:59,1704241079000,2024-01-03 00:17:59,2,小型汽车,苏C82***,未知
G320300109045213080,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-03 00:18:20,1704241100000,2024-01-03 00:18:20,2,小型汽车,豫N17***,日产
G320300109045213180,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:18:25,1704241105000,2024-01-03 00:18:25,51,挂车,皖L37***,奔驰
G320300109045213261,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:18:28,1704241108000,2024-01-03 00:18:28,2,小型汽车,川YM5***,未知
G320300109045213367,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:18:34,1704241114000,2024-01-03 00:18:34,2,小型汽车,苏CW6***,未知
G320300109045214077,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:19:12,1704241152000,2024-01-03 00:19:12,2,小型汽车,苏C2H***,奥迪
G320300109045214254,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-03 00:19:27,1704241167000,2024-01-03 00:19:27,2,小型汽车,苏CC8***,未知
G320300109045214405,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:19:33,1704241173000,2024-01-03 00:19:33,1,大型汽车,豫NU6***,奥迪
G320300109045214554,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:19:34,1704241174000,2024-01-03 00:19:34,1,大型汽车,鲁RM8***,一汽
G320300109045214838,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:19:56,1704241196000,2024-01-03 00:19:56,2,小型汽车,鲁DSM***,未知
G320300109045215279,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:20:19,1704241219000,2024-01-03 00:20:19,2,小型汽车,鲁QK9***,一汽
G320300109045215780,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:20:22,1704241222000,2024-01-03 00:20:22,2,小型汽车,鲁RQ6***,福田
G320300109045215370,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:20:30,1704241230000,2024-01-03 00:20:30,1,大型汽车,鲁DJ8***,福特
G320300109045215413,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:20:32,1704241232000,2024-01-03 00:20:32,2,小型汽车,苏C2T***,别克
G320300109045215859,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:20:55,1704241255000,2024-01-03 00:20:55,1,大型汽车,鲁H36***,未知
G320300109045215975,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:02,1704241262000,2024-01-03 00:21:02,1,大型汽车,皖LC8***,一汽
G320300109045216086,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:08,1704241268000,2024-01-03 00:21:08,1,大型汽车,鲁Q01***,福特
G320300109045216327,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:24,1704241284000,2024-01-03 00:21:24,1,大型汽车,鲁Q76***,未知
G320300109045216447,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:21:24,1704241284000,2024-01-03 00:21:24,2,小型汽车,苏CC7***,本田
G320300109045216593,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:21:38,1704241298000,2024-01-03 00:21:38,1,大型汽车,皖LC8***,一汽
G320300109045216841,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:21:50,1704241310000,2024-01-03 00:21:50,52,教练车,苏NDJ***,领克
G320300109045216891,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-03 00:21:54,1704241314000,2024-01-03 00:21:54,2,小型汽车,豫N66***,金杯
G320300109045217708,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:22:14,1704241334000,2024-01-03 00:22:14,2,小型汽车,鲁R7T***,起亚
G320300109045218442,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:23:27,1704241407000,2024-01-03 00:23:27,2,小型汽车,苏C0Y***,未知
G320300109045218588,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:23:28,1704241408000,2024-01-03 00:23:28,2,小型汽车,苏CK3***,大众
G320300109045218675,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-03 00:23:41,1704241421000,2024-01-03 00:23:41,1,大型汽车,苏CTM***,庆铃
G320300109045218847,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:23:49,1704241429000,2024-01-03 00:23:49,2,小型汽车,鲁C85***,未知
G320300109045218882,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-03 00:23:53,1704241433000,2024-01-03 00:23:53,2,小型汽车,苏CHP***,未知
G320300109045219391,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:23:57,1704241437000,2024-01-03 00:23:57,52,教练车,沪AFC***,比亚迪
G320300109045219532,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-03 00:24:34,1704241474000,2024-01-03 00:24:34,2,小型汽车,苏CR1***,荣威
G320300109045219578,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:37,1704241477000,2024-01-03 00:24:37,2,小型汽车,苏CE5***,未知
G320300109045219557,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:24:37,1704241477000,2024-01-03 00:24:37,2,小型汽车,鲁Q52***,中兴
G320300109045219744,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:44,1704241484000,2024-01-03 00:24:44,2,小型汽车,苏CE9***,未知
G320300109045219808,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-03 00:24:49,1704241489000,2024-01-03 00:24:49,2,小型汽车,浙B31***,未知
G320300109045220282,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:24:56,1704241496000,2024-01-03 00:24:56,1,大型汽车,鲁RM4***,奔驰
G320300109045220149,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-03 00:25:09,1704241509000,2024-01-03 00:25:09,2,小型汽车,苏C7K***,东风
G320300109045221474,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-03 00:26:25,1704241585000,2024-01-03 00:26:25,1,大型汽车,鲁R06***,一汽
G320300109045221881,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-03 00:27:00,1704241620000,2024-01-03 00:27:00,1,大型汽车,鲁DE3***,福特
G320300109045222404,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-03 00:27:02,1704241622000,2024-01-03 00:27:02,2,小型汽车,冀A67***,传祺
