GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109098940805,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:10:54,1704759054000,2024-01-09 00:10:54,01,大型汽车,鲁H32***,未知
G320300109098940964,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:11:03,1704759063000,2024-01-09 00:11:03,01,大型汽车,冀RA2***,未知
G320300109098943325,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:12:33,1704759153000,2024-01-09 00:12:33,01,大型汽车,豫NE5***,未知
G320300109098944831,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:13:42,1704759222000,2024-01-09 00:13:42,02,小型汽车,鲁C1A***,未知
G320300109098945610,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:14:53,1704759293000,2024-01-09 00:14:53,01,大型汽车,苏C58***,未知
G320300109098945771,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:15:08,1704759308000,2024-01-09 00:15:08,01,大型汽车,黑EJ5***,未知
G320300109098945847,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:15:11,1704759311000,2024-01-09 00:15:11,01,大型汽车,黑EK0***,未知
G320300109098946219,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 00:15:31,1704759331000,2024-01-09 00:15:31,01,大型汽车,苏H14***,未知
G320300109098947817,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:16:52,1704759412000,2024-01-09 00:16:52,02,小型汽车,苏A68***,未知
G320300109098947905,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:17:01,1704759421000,2024-01-09 00:17:01,02,小型汽车,苏C8G***,未知
G320300109098948902,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:17:58,1704759478000,2024-01-09 00:17:58,01,大型汽车,鲁Q74***,未知
G320300109098949898,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-09 00:18:48,1704759528000,2024-01-09 00:18:48,02,小型汽车,苏CG0***,未知
G320300109098950351,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:19:13,1704759553000,2024-01-09 00:19:13,01,大型汽车,苏CSV***,未知
G320300109098950802,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:19:31,1704759571000,2024-01-09 00:19:31,01,大型汽车,苏NHD***,未知
G320300109098951349,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:20:02,1704759602000,2024-01-09 00:20:02,02,小型汽车,苏C1M***,未知
G320300109098952125,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:20:47,1704759647000,2024-01-09 00:20:47,01,大型汽车,鲁Q87***,未知
G320300109098953259,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:21:16,1704759676000,2024-01-09 00:21:16,52,教练车,豫AFE***,未知
G320300109098953494,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:21:32,1704759692000,2024-01-09 00:21:32,01,大型汽车,鲁PS7***,未知
G320300109098953502,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:21:33,1704759693000,2024-01-09 00:21:33,01,大型汽车,鲁PS7***,未知
G320300109098954437,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:22:23,1704759743000,2024-01-09 00:22:23,01,大型汽车,鲁PV7***,未知
G320300109098954484,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 00:22:56,1704759776000,2024-01-09 00:22:56,01,大型汽车,鲁Q09***,未知
G320300109098954557,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:23:02,1704759782000,2024-01-09 00:23:02,01,大型汽车,鲁Q06***,未知
G320300109098954606,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-09 00:23:05,1704759785000,2024-01-09 00:23:05,02,小型汽车,苏CN5***,未知
G320300109098954811,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:23:17,1704759797000,2024-01-09 00:23:17,01,大型汽车,鲁L96***,未知
G320300109098955350,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-09 00:23:48,1704759828000,2024-01-09 00:23:48,02,小型汽车,苏CT8***,未知
G320300109098956910,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:25:16,1704759916000,2024-01-09 00:25:16,02,小型汽车,苏C29***,未知
G320300109098957533,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:25:40,1704759940000,2024-01-09 00:25:40,01,大型汽车,苏CGR***,未知
G320300109098959161,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:27:26,1704760046000,2024-01-09 00:27:26,02,小型汽车,浙J72***,未知
G320300109098959740,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:27:28,1704760048000,2024-01-09 00:27:28,01,大型汽车,鲁PAS***,未知
G320300109098959685,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:27:28,1704760048000,2024-01-09 00:27:28,01,大型汽车,鲁PAS***,未知
G320300109098960696,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:28:57,1704760137000,2024-01-09 00:28:57,02,小型汽车,苏C22***,未知
G320300109098960904,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:29:00,1704760140000,2024-01-09 00:29:00,02,小型汽车,苏CK5***,未知
G320300109098962590,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 00:30:43,1704760243000,2024-01-09 00:30:43,01,大型汽车,苏NGH***,宇通
G320300109098963198,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:31:26,1704760286000,2024-01-09 00:31:26,01,大型汽车,鲁Q78***,未知
G320300109098966959,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:35:12,1704760512000,2024-01-09 00:35:12,01,大型汽车,苏CMQ***,康迪
G320300109098968005,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:36:16,1704760576000,2024-01-09 00:36:16,01,大型汽车,鲁Q97***,汉江
G320300109098969770,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:38:03,1704760683000,2024-01-09 00:38:03,52,教练车,苏CDD***,未知
G320300109098970852,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:39:06,1704760746000,2024-01-09 00:39:06,02,小型汽车,苏C2G***,未知
G320300109098973566,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:42:04,1704760924000,2024-01-09 00:42:04,52,教练车,鲁DDC***,未知
G320300109098974138,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:42:31,1704760951000,2024-01-09 00:42:31,01,大型汽车,浙HC2***,赛风
G320300109098974557,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:43:01,1704760981000,2024-01-09 00:43:01,01,大型汽车,鲁RV3***,未知
G320300109098976252,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:44:51,1704761091000,2024-01-09 00:44:51,01,大型汽车,豫A99***,未知
G320300109098976936,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:45:46,1704761146000,2024-01-09 00:45:46,52,教练车,苏CD8***,未知
G320300109098977211,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:46:03,1704761163000,2024-01-09 00:46:03,02,小型汽车,苏CE9***,未知
G320300109098977626,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:46:31,1704761191000,2024-01-09 00:46:31,01,大型汽车,鲁GZ8***,未知
G320300109098978370,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:46:49,1704761209000,2024-01-09 00:46:49,02,小型汽车,鲁HC5***,未知
G320300109098978176,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-09 00:46:50,1704761210000,2024-01-09 00:46:50,02,小型汽车,苏C57***,未知
G320300109098978427,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-09 00:47:04,1704761224000,2024-01-09 00:47:04,02,小型汽车,苏CA1***,未知
G320300109098978306,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 00:47:16,1704761236000,2024-01-09 00:47:16,01,大型汽车,苏CLM***,奥赛
G320300109098979857,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:49:01,1704761341000,2024-01-09 00:49:01,02,小型汽车,鲁Q17***,未知
G320300109098979932,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:49:04,1704761344000,2024-01-09 00:49:04,01,大型汽车,鲁JA2***,未知
G320300109098979967,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:49:04,1704761344000,2024-01-09 00:49:04,02,小型汽车,苏C26***,未知
G320300109098980656,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2024-01-09 00:49:57,1704761397000,2024-01-09 00:49:57,02,小型汽车,苏CE9***,未知
G320300109098981023,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-09 00:50:20,1704761420000,2024-01-09 00:50:20,02,小型汽车,苏G99***,未知
G320300109098981049,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-09 00:50:24,1704761424000,2024-01-09 00:50:24,02,小型汽车,苏C6J***,未知
G320300109098982264,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:51:15,1704761475000,2024-01-09 00:51:15,01,大型汽车,鲁RK3***,未知
G320300109098983483,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:52:36,1704761556000,2024-01-09 00:52:36,01,大型汽车,苏CLU***,未知
G320300109098983118,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-09 00:52:39,1704761559000,2024-01-09 00:52:39,01,大型汽车,苏NEF***,未知
G320300109098983287,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 00:52:41,1704761561000,2024-01-09 00:52:41,01,大型汽车,鲁PV7***,未知
G320300109098983580,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:53:14,1704761594000,2024-01-09 00:53:14,52,教练车,苏CDG***,未知
G320300109098983812,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:53:23,1704761603000,2024-01-09 00:53:23,02,小型汽车,皖L88***,未知
G320300109098984164,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 00:53:53,1704761633000,2024-01-09 00:53:53,01,大型汽车,苏CQY***,未知
G320300109098984650,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:54:25,1704761665000,2024-01-09 00:54:25,02,小型汽车,苏CE8***,未知
G320300109098988055,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:57:56,1704761876000,2024-01-09 00:57:56,01,大型汽车,冀DG6***,未知
G320300109098988146,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 00:58:31,1704761911000,2024-01-09 00:58:31,52,教练车,皖LD7***,未知
G320300109098988903,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-09 00:59:29,1704761969000,2024-01-09 00:59:29,02,小型汽车,鲁H98***,未知
G320300109098989710,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 00:59:53,1704761993000,2024-01-09 00:59:53,01,大型汽车,冀E57***,未知
G320300109098989279,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 00:59:53,1704761993000,2024-01-09 00:59:53,02,小型汽车,苏C8V***,未知
G320300109098990667,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:01:36,1704762096000,2024-01-09 01:01:36,52,教练车,苏CDS***,未知
G320300109098990874,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:01:49,1704762109000,2024-01-09 01:01:49,02,小型汽车,苏CV8***,未知
G320300109098992919,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:04:18,1704762258000,2024-01-09 01:04:18,02,小型汽车,鲁Q1B***,奥奔
G320300109098993680,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 01:04:47,1704762287000,2024-01-09 01:04:47,02,小型汽车,鲁FT9***,未知
G320300109098993776,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-09 01:05:02,1704762302000,2024-01-09 01:05:02,51,挂车,鄂AUE***,未知
G320300109098993925,铜山县,G206,K816,PROVINCE,江苏-安徽,苏皖界,G206-K816-省际卡口,1,2024-01-09 01:05:29,1704762329000,2024-01-09 01:05:29,02,小型汽车,苏CMJ***,未知
G320300109098994309,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 01:05:59,1704762359000,2024-01-09 01:05:59,01,大型汽车,鲁Q59***,未知
G320300109098994846,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-09 01:06:34,1704762394000,2024-01-09 01:06:34,02,小型汽车,皖CPT***,未知
G320300109098995767,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:07:42,1704762462000,2024-01-09 01:07:42,02,小型汽车,苏CZ7***,未知
G320300109098995805,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-09 01:07:43,1704762463000,2024-01-09 01:07:43,01,大型汽车,苏NCM***,未知
G320300109098995948,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:07:52,1704762472000,2024-01-09 01:07:52,02,小型汽车,苏CQ5***,未知
G320300109098996254,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:08:17,1704762497000,2024-01-09 01:08:17,02,小型汽车,皖LT7***,未知
G320300109098996625,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 01:08:43,1704762523000,2024-01-09 01:08:43,01,大型汽车,豫U99***,汉江
G320300109098996991,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:09:16,1704762556000,2024-01-09 01:09:16,01,大型汽车,苏CGK***,汉江
G320300109098997763,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:10:10,1704762610000,2024-01-09 01:10:10,02,小型汽车,苏C89***,未知
G320300109098998491,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 01:10:51,1704762651000,2024-01-09 01:10:51,01,大型汽车,苏CQF***,未知
G320300109098998595,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:11:15,1704762675000,2024-01-09 01:11:15,02,小型汽车,苏C7W***,未知
G320300109099002692,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:16:20,1704762980000,2024-01-09 01:16:20,02,小型汽车,苏CE8***,未知
G320300109099002727,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-09 01:16:22,1704762982000,2024-01-09 01:16:22,02,小型汽车,沪C03***,未知
G320300109099004095,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 01:17:32,1704763052000,2024-01-09 01:17:32,01,大型汽车,鲁RS3***,未知
G320300109099004060,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 01:17:32,1704763052000,2024-01-09 01:17:32,01,大型汽车,鲁RS3***,未知
G320300109099004162,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:18:10,1704763090000,2024-01-09 01:18:10,01,大型汽车,鲁Q07***,未知
G320300109099004205,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:18:13,1704763093000,2024-01-09 01:18:13,01,大型汽车,鲁DE8***,汉江
G320300109099005760,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:20:09,1704763209000,2024-01-09 01:20:09,51,挂车,鲁Q08***,未知
G320300109099007361,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:22:16,1704763336000,2024-01-09 01:22:16,01,大型汽车,鲁Q36***,未知
G320300109099007406,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:22:19,1704763339000,2024-01-09 01:22:19,01,大型汽车,豫P9C***,未知
G320300109099009223,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:24:46,1704763486000,2024-01-09 01:24:46,01,大型汽车,鲁DE5***,未知
G320300109099010421,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2024-01-09 01:26:31,1704763591000,2024-01-09 01:26:31,52,教练车,苏CD8***,未知
G320300109099012226,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-09 01:28:40,1704763720000,2024-01-09 01:28:40,02,小型汽车,苏C2C***,未知
G320300109099013937,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 01:30:37,1704763837000,2024-01-09 01:30:37,01,大型汽车,冀E25***,未知
G320300109099013810,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:30:55,1704763855000,2024-01-09 01:30:55,52,教练车,皖FD1***,未知
G320300109099015480,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2024-01-09 01:33:17,1704763997000,2024-01-09 01:33:17,01,大型汽车,豫J98***,未知
G320300109099015466,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:33:21,1704764001000,2024-01-09 01:33:21,02,小型汽车,皖FH3***,未知
G320300109099015661,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:33:34,1704764014000,2024-01-09 01:33:34,02,小型汽车,苏C63***,未知
G320300109099018380,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:37:36,1704764256000,2024-01-09 01:37:36,01,大型汽车,鲁Q91***,未知
G320300109099019497,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-09 01:39:17,1704764357000,2024-01-09 01:39:17,01,大型汽车,鲁VP8***,汉江
G320300109099019952,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-09 01:39:28,1704764368000,2024-01-09 01:39:28,01,大型汽车,鄂APM***,未知
G320300109099020442,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-09 01:40:43,1704764443000,2024-01-09 01:40:43,01,大型汽车,苏CKQ***,未知
G320300109099020555,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-09 01:40:46,1704764446000,2024-01-09 01:40:46,02,小型汽车,苏C1E***,未知
G320300109099020924,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-09 01:41:23,1704764483000,2024-01-09 01:41:23,02,小型汽车,皖FH3***,未知
