GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
G320300109072110340,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:00:13,1704499213000,2024-01-06 00:00:13,2,小型汽车,豫J83***,北京
G320300109072111333,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:00:51,1704499251000,2024-01-06 00:00:51,2,小型汽车,鲁S53***,汇众
G320300109072111322,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:00:51,1704499251000,2024-01-06 00:00:51,2,小型汽车,鲁S53***,汇众
G320300109072111046,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 00:01:12,1704499272000,2024-01-06 00:01:12,2,小型汽车,鲁HB8***,宝马
G320300109072111198,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:01:12,1704499272000,2024-01-06 00:01:12,52,教练车,苏NDA***,猎豹
G320300109072113467,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:02:52,1704499372000,2024-01-06 00:02:52,1,大型汽车,苏CNR***,一汽
G320300109072113817,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:03:08,1704499388000,2024-01-06 00:03:08,1,大型汽车,鲁Q78***,福田
G320300109072113917,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:03:12,1704499392000,2024-01-06 00:03:12,2,小型汽车,鲁Q0G***,江淮
G320300109072114894,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:03:25,1704499405000,2024-01-06 00:03:25,1,大型汽车,鲁Q72***,未知
G320300109072114988,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:03:25,1704499405000,2024-01-06 00:03:25,1,大型汽车,鲁Q72***,未知
G320300109072115113,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:04:03,1704499443000,2024-01-06 00:04:03,1,大型汽车,苏CSR***,福田
G320300109072115513,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:04:20,1704499460000,2024-01-06 00:04:20,1,大型汽车,冀B51***,福田
G320300109072115588,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:04:23,1704499463000,2024-01-06 00:04:23,1,大型汽车,鲁Q68***,裕路
G320300109072116401,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:04:36,1704499476000,2024-01-06 00:04:36,2,小型汽车,苏C13***,大众
G320300109072116431,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 00:05:03,1704499503000,2024-01-06 00:05:03,2,小型汽车,苏C99***,现代
G320300109072116983,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:05:16,1704499516000,2024-01-06 00:05:16,2,小型汽车,鲁QP3***,大通
G320300109072117267,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:05:35,1704499535000,2024-01-06 00:05:35,2,小型汽车,苏CC6***,本田
G320300109072117443,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:05:43,1704499543000,2024-01-06 00:05:43,1,大型汽车,鲁Q92***,捷途
G320300109072118382,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 00:06:23,1704499583000,2024-01-06 00:06:23,2,小型汽车,苏CW6***,五菱
G320300109072118858,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:06:45,1704499605000,2024-01-06 00:06:45,1,大型汽车,辽GK6***,宝骏
G320300109072119612,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:06:52,1704499612000,2024-01-06 00:06:52,2,小型汽车,鲁HR5***,未知
G320300109072120028,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:07:08,1704499628000,2024-01-06 00:07:08,2,小型汽车,京HNM***,福田
G320300109072119358,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:07:08,1704499628000,2024-01-06 00:07:08,2,小型汽车,苏HR4***,未知
G320300109072119353,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:07:09,1704499629000,2024-01-06 00:07:09,1,大型汽车,鲁JA8***,雪佛兰
G320300109072119468,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:07:14,1704499634000,2024-01-06 00:07:14,1,大型汽车,鲁Q66***,未知
G320300109072119556,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:07:14,1704499634000,2024-01-06 00:07:14,2,小型汽车,皖LT3***,未知
G320300109072119884,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:07:23,1704499643000,2024-01-06 00:07:23,2,小型汽车,鲁R9T***,比速
G320300109072121084,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:07:52,1704499672000,2024-01-06 00:07:52,1,大型汽车,鲁PAT***,未知
G320300109072120442,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:07:56,1704499676000,2024-01-06 00:07:56,1,大型汽车,鲁Q02***,福田
G320300109072120583,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:08:02,1704499682000,2024-01-06 00:08:02,1,大型汽车,鲁Q32***,凌扬
G320300109072120720,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:08:06,1704499686000,2024-01-06 00:08:06,1,大型汽车,鲁Q85***,未知
G320300109072121599,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:08:12,1704499692000,2024-01-06 00:08:12,1,大型汽车,鲁RF3***,一汽
G320300109072120890,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:08:12,1704499692000,2024-01-06 00:08:12,1,大型汽车,鲁Q3M***,福田
G320300109072121148,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:08:24,1704499704000,2024-01-06 00:08:24,1,大型汽车,苏C6J***,斯柯达
G320300109072122369,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:08:45,1704499725000,2024-01-06 00:08:45,2,小型汽车,苏C37***,东风
G320300109072122395,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:08:45,1704499725000,2024-01-06 00:08:45,2,小型汽车,苏C37***,中通
G320300109072121775,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:08:50,1704499730000,2024-01-06 00:08:50,1,大型汽车,豫NS2***,别克
G320300109072122434,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:08:56,1704499736000,2024-01-06 00:08:56,2,小型汽车,苏C20***,宝骏
G320300109072122076,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 00:09:01,1704499741000,2024-01-06 00:09:01,2,小型汽车,苏CP5***,未知
G320300109072122273,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:09:11,1704499751000,2024-01-06 00:09:11,1,大型汽车,鲁Q50***,一汽
G320300109072122552,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:09:22,1704499762000,2024-01-06 00:09:22,2,小型汽车,鲁VG1***,福田
G320300109072123565,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:09:34,1704499774000,2024-01-06 00:09:34,52,教练车,鲁RF7***,吉普
G320300109072123647,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:10:03,1704499803000,2024-01-06 00:10:03,2,小型汽车,苏C6E***,五菱
G320300109072123711,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:10:09,1704499809000,2024-01-06 00:10:09,1,大型汽车,苏CJZ***,福田
G320300109072124992,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:10:29,1704499829000,2024-01-06 00:10:29,2,小型汽车,鲁NE3***,北京
G320300109072124527,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:10:41,1704499841000,2024-01-06 00:10:41,2,小型汽车,苏C81***,吉利
G320300109072125634,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:11:00,1704499860000,2024-01-06 00:11:00,2,小型汽车,苏EZK***,凯迪拉克
G320300109072125661,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:11:00,1704499860000,2024-01-06 00:11:00,2,小型汽车,苏EZK***,凯迪拉克
G320300109072125450,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 00:11:20,1704499880000,2024-01-06 00:11:20,1,大型汽车,豫J97***,一汽
G320300109072126158,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:11:22,1704499882000,2024-01-06 00:11:22,1,大型汽车,鲁H27***,捷途
G320300109072125952,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:11:44,1704499904000,2024-01-06 00:11:44,1,大型汽车,苏CNL***,福田
G320300109072126018,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:11:47,1704499907000,2024-01-06 00:11:47,2,小型汽车,苏C5R***,未知
G320300109072126180,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-06 00:11:52,1704499912000,2024-01-06 00:11:52,52,教练车,苏CDD***,蔚来
G320300109072126129,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:11:52,1704499912000,2024-01-06 00:11:52,1,大型汽车,鲁Q65***,一汽
G320300109072126885,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:11:54,1704499914000,2024-01-06 00:11:54,2,小型汽车,苏C1M***,福田
G320300109072126894,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:11:54,1704499914000,2024-01-06 00:11:54,2,小型汽车,苏C1M***,福田
G320300109072126499,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:12:09,1704499929000,2024-01-06 00:12:09,1,大型汽车,皖KR5***,一汽
G320300109072126611,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:12:14,1704499934000,2024-01-06 00:12:14,1,大型汽车,苏CTU***,福田
G320300109072127532,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:12:19,1704499939000,2024-01-06 00:12:19,2,小型汽车,苏C1L***,大通
G320300109072126854,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:12:23,1704499943000,2024-01-06 00:12:23,1,大型汽车,晋LC5***,未知
G320300109072127795,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:12:56,1704499976000,2024-01-06 00:12:56,2,小型汽车,皖FW5***,五菱
G320300109072127751,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:13:02,1704499982000,2024-01-06 00:13:02,1,大型汽车,苏CQL***,虹宇
G320300109072127921,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:13:09,1704499989000,2024-01-06 00:13:09,52,教练车,冀QDW***,奥迪
G320300109072128648,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:13:12,1704499992000,2024-01-06 00:13:12,2,小型汽车,苏C5E***,别克
G320300109072128635,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:13:12,1704499992000,2024-01-06 00:13:12,2,小型汽车,苏C5E***,纳智捷
G320300109072128285,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2024-01-06 00:13:22,1704500002000,2024-01-06 00:13:22,1,大型汽车,皖F37***,一汽
G320300109072128489,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:13:30,1704500010000,2024-01-06 00:13:30,2,小型汽车,苏U07***,一汽
G320300109072128450,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:13:30,1704500010000,2024-01-06 00:13:30,52,教练车,苏CDS***,未知
G320300109072128451,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:13:32,1704500012000,2024-01-06 00:13:32,52,教练车,鲁DDJ***,未知
G320300109072128424,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 00:13:33,1704500013000,2024-01-06 00:13:33,2,小型汽车,苏CPR***,未知
G320300109072128568,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:13:37,1704500017000,2024-01-06 00:13:37,2,小型汽车,苏C17***,金杯
G320300109072129270,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:14:08,1704500048000,2024-01-06 00:14:08,2,小型汽车,苏CD2***,未知
G320300109072129952,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:14:09,1704500049000,2024-01-06 00:14:09,1,大型汽车,鲁PN3***,未知
G320300109072129460,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:14:17,1704500057000,2024-01-06 00:14:17,2,小型汽车,苏C00***,未知
G320300109072131388,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:15:13,1704500113000,2024-01-06 00:15:13,1,大型汽车,鲁PN5***,一汽
G320300109072131399,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:15:13,1704500113000,2024-01-06 00:15:13,1,大型汽车,鲁PN5***,一汽
G320300109072132023,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:15:48,1704500148000,2024-01-06 00:15:48,52,教练车,苏CD0***,大众
G320300109072132298,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:15:51,1704500151000,2024-01-06 00:15:51,2,小型汽车,豫JJC***,魏派
G320300109072132264,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2024-01-06 00:15:57,1704500157000,2024-01-06 00:15:57,2,小型汽车,苏CF5***,奥迪
G320300109072131885,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:16:02,1704500162000,2024-01-06 00:16:02,1,大型汽车,鲁Q01***,福田
G320300109072133572,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:16:47,1704500207000,2024-01-06 00:16:47,2,小型汽车,苏B8K***,未知
G320300109072133564,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:16:48,1704500208000,2024-01-06 00:16:48,2,小型汽车,苏B8K***,奔驰
G320300109072133316,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:17:04,1704500224000,2024-01-06 00:17:04,1,大型汽车,鲁JC6***,未知
G320300109072134075,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:17:37,1704500257000,2024-01-06 00:17:37,2,小型汽车,苏C9N***,五菱
G320300109072134737,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:17:38,1704500258000,2024-01-06 00:17:38,2,小型汽车,皖SG5***,传祺
G320300109072134190,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:17:42,1704500262000,2024-01-06 00:17:42,52,教练车,苏CD1***,未知
G320300109072134260,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:17:45,1704500265000,2024-01-06 00:17:45,52,教练车,苏CDG***,未知
G320300109072134948,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:17:47,1704500267000,2024-01-06 00:17:47,2,小型汽车,苏MVN***,北京
G320300109072134686,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 00:18:04,1704500284000,2024-01-06 00:18:04,2,小型汽车,苏CKA***,一汽
G320300109072134878,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:18:12,1704500292000,2024-01-06 00:18:12,2,小型汽车,皖L59***,未知
G320300109072134999,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:18:21,1704500301000,2024-01-06 00:18:21,1,大型汽车,鲁Q67***,福田
G320300109072135147,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:18:21,1704500301000,2024-01-06 00:18:21,2,小型汽车,苏C18***,未知
G320300109072135111,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:18:25,1704500305000,2024-01-06 00:18:25,1,大型汽车,鲁Q67***,一汽
G320300109072136052,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:18:39,1704500319000,2024-01-06 00:18:39,1,大型汽车,鲁PC1***,一汽
G320300109072136007,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:19:00,1704500340000,2024-01-06 00:19:00,2,小型汽车,皖LT8***,未知
G320300109072135915,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:19:03,1704500343000,2024-01-06 00:19:03,1,大型汽车,鲁H19***,依维柯
G320300109072136208,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2024-01-06 00:19:12,1704500352000,2024-01-06 00:19:12,1,大型汽车,苏CLS***,福田
G320300109072136235,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:19:18,1704500358000,2024-01-06 00:19:18,1,大型汽车,鲁Q15***,夏利
G320300109072136407,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:19:25,1704500365000,2024-01-06 00:19:25,1,大型汽车,鲁Q86***,福田
G320300109072136343,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 00:19:26,1704500366000,2024-01-06 00:19:26,2,小型汽车,陕U02***,未知
G320300109072137592,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:19:49,1704500389000,2024-01-06 00:19:49,2,小型汽车,沪DTR***,大众
G320300109072137579,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:19:49,1704500389000,2024-01-06 00:19:49,2,小型汽车,沪DTR***,大众
G320300109072137712,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:19:56,1704500396000,2024-01-06 00:19:56,2,小型汽车,鲁R11***,力帆
G320300109072137314,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:20:08,1704500408000,2024-01-06 00:20:08,2,小型汽车,苏A68***,一汽
G320300109072137436,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:20:08,1704500408000,2024-01-06 00:20:08,2,小型汽车,苏C1Z***,大众
G320300109072138144,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:20:18,1704500418000,2024-01-06 00:20:18,2,小型汽车,鲁P58***,江淮
G320300109072137715,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:20:20,1704500420000,2024-01-06 00:20:20,2,小型汽车,苏CN0***,未知
G320300109072137724,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:20:26,1704500426000,2024-01-06 00:20:26,2,小型汽车,苏CP1***,大众
G320300109072137890,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:20:33,1704500433000,2024-01-06 00:20:33,2,小型汽车,皖LSP***,雷克萨斯
G320300109072138280,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:20:52,1704500452000,2024-01-06 00:20:52,2,小型汽车,苏EP2***,未知
G320300109072138385,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:20:58,1704500458000,2024-01-06 00:20:58,1,大型汽车,鲁VU1***,未知
G320300109072138509,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:21:03,1704500463000,2024-01-06 00:21:03,1,大型汽车,鲁Q00***,东风
G320300109072139409,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:21:12,1704500472000,2024-01-06 00:21:12,2,小型汽车,苏H56***,宝马
G320300109072139676,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:21:12,1704500472000,2024-01-06 00:21:12,2,小型汽车,苏H56***,宝马
G320300109072138711,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:21:13,1704500473000,2024-01-06 00:21:13,2,小型汽车,鲁Q52***,东风
G320300109072138980,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:21:23,1704500483000,2024-01-06 00:21:23,2,小型汽车,苏NTX***,大众
G320300109072139624,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:21:24,1704500484000,2024-01-06 00:21:24,1,大型汽车,鲁PL8***,夏利
G320300109072139654,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:21:24,1704500484000,2024-01-06 00:21:24,1,大型汽车,鲁PL8***,一汽
G320300109072139100,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:21:29,1704500489000,2024-01-06 00:21:29,2,小型汽车,苏C2K***,宝沃
G320300109072139724,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:21:32,1704500492000,2024-01-06 00:21:32,1,大型汽车,苏CTD***,福田
G320300109072139195,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:21:36,1704500496000,2024-01-06 00:21:36,1,大型汽车,鲁FCH***,未知
G320300109072139664,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2024-01-06 00:21:42,1704500502000,2024-01-06 00:21:42,2,小型汽车,苏C23***,力帆
G320300109072139418,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2024-01-06 00:21:48,1704500508000,2024-01-06 00:21:48,2,小型汽车,皖LV0***,沃尔沃
G320300109072139443,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:21:54,1704500514000,2024-01-06 00:21:54,1,大型汽车,鲁Q71***,福田
G320300109072140152,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:22:24,1704500544000,2024-01-06 00:22:24,1,大型汽车,鲁Q96***,未知
G320300109072141053,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:22:34,1704500554000,2024-01-06 00:22:34,2,小型汽车,鲁PM8***,依维柯
G320300109072140459,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2024-01-06 00:22:36,1704500556000,2024-01-06 00:22:36,2,小型汽车,苏CR0***,未知
G320300109072140560,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2024-01-06 00:22:42,1704500562000,2024-01-06 00:22:42,2,小型汽车,苏CT8***,五菱
G320300109072140679,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:22:50,1704500570000,2024-01-06 00:22:50,1,大型汽车,苏CJM***,福特
G320300109072141355,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:22:52,1704500572000,2024-01-06 00:22:52,2,小型汽车,苏G92***,东风
G320300109072141368,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2024-01-06 00:22:52,1704500572000,2024-01-06 00:22:52,2,小型汽车,苏G92***,东风
G320300109072140858,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2024-01-06 00:22:57,1704500577000,2024-01-06 00:22:57,1,大型汽车,冀ET8***,奔驰
