GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F30300108866126589,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:20:25,1702927225000,2023-12-18 19:20:25,01,大型汽车,苏C3T***,一汽
F30300108866126878,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-18 19:20:29,1702927229000,2023-12-18 19:20:29,02,小型汽车,皖FQ0***,本田
F30300108866128496,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-18 19:20:35,1702927235000,2023-12-18 19:20:35,01,大型汽车,鲁RH3***,未知
F30300108866127489,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-18 19:20:38,1702927238000,2023-12-18 19:20:38,52,教练车,苏EF0***,未知
F30300108866127764,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-18 19:20:41,1702927241000,2023-12-18 19:20:41,02,小型汽车,苏C6R***,名爵
F30300108866128055,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:20:42,1702927242000,2023-12-18 19:20:42,02,小型汽车,苏CGR***,奥迪
F30300108866128024,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-18 19:20:44,1702927244000,2023-12-18 19:20:44,02,小型汽车,苏C96***,未知
F30300108866128265,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-18 19:20:47,1702927247000,2023-12-18 19:20:47,02,小型汽车,苏CD5***,未知
F30300108866128268,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-18 19:20:47,1702927247000,2023-12-18 19:20:47,02,小型汽车,苏C30***,奥迪
F30300108866128515,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-18 19:20:49,1702927249000,2023-12-18 19:20:49,02,小型汽车,苏CS5***,大众
