GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F40300108866858005,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2023-12-19 00:08:50,1702944530000,2023-12-19 00:08:50,02,小型汽车,苏C35***,比亚迪
F40300108866858042,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:08:51,1702944531000,2023-12-19 00:08:51,01,大型汽车,鲁Q81***,福特
F40300108866858068,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:08:57,1702944537000,2023-12-19 00:08:57,01,大型汽车,皖C94***,未知
F40300108866858192,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:09:08,1702944548000,2023-12-19 00:09:08,01,大型汽车,鲁QH5***,未知
F40300108866858197,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:09:10,1702944550000,2023-12-19 00:09:10,02,小型汽车,苏UD6***,本田
F40300108866858211,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:09:11,1702944551000,2023-12-19 00:09:11,02,小型汽车,苏C06***,传祺
F40300108866858509,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:09:24,1702944564000,2023-12-19 00:09:24,01,大型汽车,苏NGH***,东风
F40300108866858670,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:09:27,1702944567000,2023-12-19 00:09:27,02,小型汽车,豫EJN***,奥迪
F40300108866858546,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:09:33,1702944573000,2023-12-19 00:09:33,01,大型汽车,鲁Q46***,通家福
F40300108866858577,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:09:35,1702944575000,2023-12-19 00:09:35,02,小型汽车,苏C9Z***,未知
F40300108866858744,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:09:47,1702944587000,2023-12-19 00:09:47,02,小型汽车,鲁BE5***,红旗
F40300108866859001,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:10:00,1702944600000,2023-12-19 00:10:00,01,大型汽车,苏CPE***,奥迪
F40300108866858920,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:10:04,1702944604000,2023-12-19 00:10:04,未知,未知,鲁Q85***,一汽
F40300108866859005,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:10:07,1702944607000,2023-12-19 00:10:07,02,小型汽车,苏CQ7***,大众
F40300108866858976,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-19 00:10:08,1702944608000,2023-12-19 00:10:08,01,大型汽车,苏CSW***,福田
F40300108866859024,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:10:12,1702944612000,2023-12-19 00:10:12,01,大型汽车,苏CLY***,奥迪
F40300108866859207,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:10:18,1702944618000,2023-12-19 00:10:18,01,大型汽车,苏CDB***,未知
F40300108866859407,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:10:36,1702944636000,2023-12-19 00:10:36,01,大型汽车,苏CTG***,东风
F40300108866859426,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:10:40,1702944640000,2023-12-19 00:10:40,01,大型汽车,鲁Q88***,宝马
F40300108866859656,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-19 00:10:56,1702944656000,2023-12-19 00:10:56,02,小型汽车,苏CZ9***,大众
F40300108866859681,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-19 00:10:58,1702944658000,2023-12-19 00:10:58,02,小型汽车,苏CR9***,现代
F40300108866860411,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:11:38,1702944698000,2023-12-19 00:11:38,02,小型汽车,苏UV5***,奥迪
F40300108866860249,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:11:44,1702944704000,2023-12-19 00:11:44,02,小型汽车,苏UX2***,江淮
F40300108866861004,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:12:34,1702944754000,2023-12-19 00:12:34,52,教练车,苏CD6***,未知
F40300108866861176,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:12:47,1702944767000,2023-12-19 00:12:47,01,大型汽车,苏CKQ***,汉腾
F40300108866861488,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:13:07,1702944787000,2023-12-19 00:13:07,02,小型汽车,苏N52***,福田
F40300108866861848,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:13:26,1702944806000,2023-12-19 00:13:26,02,小型汽车,苏C6V***,未知
F40300108866861849,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:13:27,1702944807000,2023-12-19 00:13:27,02,小型汽车,苏C6V***,未知
F40300108866861788,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:13:37,1702944817000,2023-12-19 00:13:37,01,大型汽车,苏A9D***,一汽
F40300108866861924,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:13:38,1702944818000,2023-12-19 00:13:38,01,大型汽车,苏CTY***,一汽
F40300108866862192,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:14:14,1702944854000,2023-12-19 00:14:14,01,大型汽车,鲁GY3***,一汽
F40300108866862276,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-19 00:14:22,1702944862000,2023-12-19 00:14:22,02,小型汽车,苏C9H***,风神
F40300108866862984,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:15:19,1702944919000,2023-12-19 00:15:19,01,大型汽车,苏C7T***,长城
F40300108866863004,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:15:20,1702944920000,2023-12-19 00:15:20,02,小型汽车,苏C25***,吉利
F40300108866863604,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:16:08,1702944968000,2023-12-19 00:16:08,01,大型汽车,鲁Q57***,福田
F40300108866863598,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:16:09,1702944969000,2023-12-19 00:16:09,02,小型汽车,苏C6L***,五菱
F40300108866863809,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:16:23,1702944983000,2023-12-19 00:16:23,01,大型汽车,鲁Q11***,一汽
F40300108866863846,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:16:28,1702944988000,2023-12-19 00:16:28,未知,未知,鲁R77***,一汽
F40300108866864110,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:16:34,1702944994000,2023-12-19 00:16:34,02,小型汽车,鲁A9G***,哈弗
F40300108866863928,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:16:36,1702944996000,2023-12-19 00:16:36,52,教练车,苏NDK***,福特
F40300108866864578,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-19 00:17:28,1702945048000,2023-12-19 00:17:28,02,小型汽车,苏CF9***,一汽
F40300108866864809,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-19 00:17:44,1702945064000,2023-12-19 00:17:44,01,大型汽车,苏CHB***,日产
F40300108866864897,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:17:50,1702945070000,2023-12-19 00:17:50,02,小型汽车,苏CG7***,现代
F40300108866865243,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:17:59,1702945079000,2023-12-19 00:17:59,02,小型汽车,鲁R3Y***,英致
F40300108866865241,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:18:00,1702945080000,2023-12-19 00:18:00,02,小型汽车,鲁R3Y***,长安
F40300108866865280,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:18:03,1702945083000,2023-12-19 00:18:03,02,小型汽车,苏CK8***,未知
F40300108866865174,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:18:11,1702945091000,2023-12-19 00:18:11,02,小型汽车,鲁Q23***,大通
F40300108866865512,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:18:33,1702945113000,2023-12-19 00:18:33,01,大型汽车,苏CLR***,江淮
F40300108866865608,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:18:48,1702945128000,2023-12-19 00:18:48,01,大型汽车,鲁Q5H***,福田
F40300108866865703,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:18:56,1702945136000,2023-12-19 00:18:56,01,大型汽车,苏CBW***,解放
F40300108866866396,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-19 00:19:59,1702945199000,2023-12-19 00:19:59,01,大型汽车,皖LE4***,未知
F40300108866866671,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:20:12,1702945212000,2023-12-19 00:20:12,02,小型汽车,苏C13***,东风
F40300108866866775,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:20:29,1702945229000,2023-12-19 00:20:29,02,小型汽车,苏CL1***,未知
F40300108866866886,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:20:36,1702945236000,2023-12-19 00:20:36,01,大型汽车,苏E6K***,依维柯
F40300108866867028,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-19 00:20:50,1702945250000,2023-12-19 00:20:50,02,小型汽车,苏NK5***,丰田
F40300108866867123,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:20:59,1702945259000,2023-12-19 00:20:59,01,大型汽车,鲁Q70***,未知
F40300108866867517,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-19 00:21:23,1702945283000,2023-12-19 00:21:23,01,大型汽车,豫NK0***,一汽
F40300108866867616,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:21:33,1702945293000,2023-12-19 00:21:33,01,大型汽车,苏CAT***,未知
F40300108866867899,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:21:52,1702945312000,2023-12-19 00:21:52,02,小型汽车,苏N50***,奔驰
F40300108866868307,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:22:30,1702945350000,2023-12-19 00:22:30,01,大型汽车,鲁Q81***,一汽
F40300108866868522,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:22:46,1702945366000,2023-12-19 00:22:46,01,大型汽车,鲁Q79***,未知
F40300108866868604,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-19 00:22:52,1702945372000,2023-12-19 00:22:52,52,教练车,豫BD0***,未知
F40300108866868702,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:22:59,1702945379000,2023-12-19 00:22:59,01,大型汽车,皖CB1***,一汽
F40300108866869020,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:23:06,1702945386000,2023-12-19 00:23:06,02,小型汽车,苏C62***,大众
F40300108866869134,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:23:33,1702945413000,2023-12-19 00:23:33,02,小型汽车,鲁Q5B***,别克
F40300108866869586,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:23:53,1702945433000,2023-12-19 00:23:53,01,大型汽车,浙A83***,一汽
F40300108866869578,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:24:03,1702945443000,2023-12-19 00:24:03,02,小型汽车,苏N99***,双环
F40300108866869659,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:24:10,1702945450000,2023-12-19 00:24:10,02,小型汽车,苏N87***,宝马
F40300108866869782,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:24:21,1702945461000,2023-12-19 00:24:21,02,小型汽车,苏C3X***,奥迪
F40300108866869989,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:24:45,1702945485000,2023-12-19 00:24:45,01,大型汽车,苏CL2***,哈弗
F40300108866870101,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:24:48,1702945488000,2023-12-19 00:24:48,02,小型汽车,苏CZ6***,未知
F40300108866870217,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:24:50,1702945490000,2023-12-19 00:24:50,01,大型汽车,鲁H52***,东风
F40300108866870073,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:24:54,1702945494000,2023-12-19 00:24:54,01,大型汽车,苏CNP***,一汽
F40300108866870267,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:24:56,1702945496000,2023-12-19 00:24:56,01,大型汽车,鲁H67***,现代
F40300108866870186,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:25:07,1702945507000,2023-12-19 00:25:07,01,大型汽车,苏CHV***,本田
F40300108866870296,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:25:14,1702945514000,2023-12-19 00:25:14,02,小型汽车,鲁Q52***,中兴
F40300108866870387,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:25:17,1702945517000,2023-12-19 00:25:17,02,小型汽车,苏N22***,野马
F40300108866870424,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:25:17,1702945517000,2023-12-19 00:25:17,02,小型汽车,苏CJ3***,未知
F40300108866870353,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:25:18,1702945518000,2023-12-19 00:25:18,01,大型汽车,苏CPZ***,一汽
F40300108866870666,睢宁县,G104,K873,PROVINCE,江苏-安徽,苏皖界,G104-K873-省际卡口,1,2023-12-19 00:25:42,1702945542000,2023-12-19 00:25:42,02,小型汽车,皖LT7***,未知
F40300108866870690,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:25:47,1702945547000,2023-12-19 00:25:47,01,大型汽车,鲁Q86***,福特
F40300108866870876,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:25:55,1702945555000,2023-12-19 00:25:55,01,大型汽车,苏NFE***,一汽
F40300108866871531,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:26:55,1702945615000,2023-12-19 00:26:55,01,大型汽车,浙A3S***,福田
F40300108866871524,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:27:01,1702945621000,2023-12-19 00:27:01,01,大型汽车,鲁Q23***,双环
F40300108866871659,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:27:14,1702945634000,2023-12-19 00:27:14,01,大型汽车,鲁Q75***,一汽
F40300108866871996,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-19 00:27:26,1702945646000,2023-12-19 00:27:26,01,大型汽车,鲁RM6***,未知
F40300108866872027,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-19 00:27:35,1702945655000,2023-12-19 00:27:35,02,小型汽车,苏C39***,未知
F40300108866871989,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:27:38,1702945658000,2023-12-19 00:27:38,01,大型汽车,苏CHQ***,未知
F40300108866872111,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:27:53,1702945673000,2023-12-19 00:27:53,01,大型汽车,鲁JB5***,奇瑞
F40300108866872267,睢宁县,S325,K63,CITY,徐州-宿迁,宿迁界,S325-K63-市际卡口,2,2023-12-19 00:28:01,1702945681000,2023-12-19 00:28:01,02,小型汽车,苏CL3***,日产
F40300108866872233,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-19 00:28:04,1702945684000,2023-12-19 00:28:04,01,大型汽车,鲁Q11***,福田
