GCXH,XZQHMC,ROAD_ID,K_INDEX,BOUNDARY_LEVEL,BOUNDARY_DETAIL,BOUNDARY_LABEL,CLEAN_KKMC,FXLX,GCSJ,GCSJ_TS,GCSJ_MQ,HPZL,HPZL_LABEL,HPHM,BRAND
F70300108907162447,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:07:11,1703981231000,2023-12-31 00:07:11,未知,未知,鲁D58***,红星
F70300108907162864,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-31 00:07:54,1703981274000,2023-12-31 00:07:54,02,小型汽车,鲁D01***,金杯
F70300108907163728,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:08:47,1703981327000,2023-12-31 00:08:47,02,小型汽车,苏N37***,别克
F70300108907164551,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:09:17,1703981357000,2023-12-31 00:09:17,01,大型汽车,苏CF9***,未知
F70300108907164338,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-31 00:09:19,1703981359000,2023-12-31 00:09:19,02,小型汽车,苏C3X***,未知
F70300108907164344,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:09:26,1703981366000,2023-12-31 00:09:26,02,小型汽车,苏CZ8***,宝马
F70300108907164332,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:09:27,1703981367000,2023-12-31 00:09:27,01,大型汽车,鲁Q26***,东风
F70300108907164397,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-31 00:09:29,1703981369000,2023-12-31 00:09:29,02,小型汽车,苏CJ7***,东风
F70300108907164394,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:09:30,1703981370000,2023-12-31 00:09:30,02,小型汽车,苏L09***,未知
F70300108907164523,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:09:38,1703981378000,2023-12-31 00:09:38,01,大型汽车,鲁Q88***,福田
F70300108907164566,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:09:40,1703981380000,2023-12-31 00:09:40,01,大型汽车,鲁JB5***,三菱
F70300108907165093,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:09:47,1703981387000,2023-12-31 00:09:47,01,大型汽车,鲁DE9***,汉江
F70300108907165198,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:10:12,1703981412000,2023-12-31 00:10:12,01,大型汽车,苏CHJ***,春洲
F70300108907165193,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:10:16,1703981416000,2023-12-31 00:10:16,01,大型汽车,鲁Q06***,福特
F70300108907165665,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:10:41,1703981441000,2023-12-31 00:10:41,01,大型汽车,苏CQH***,传祺
F70300108907165723,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:10:44,1703981444000,2023-12-31 00:10:44,02,小型汽车,鲁Q82***,传祺
F70300108907165830,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:10:49,1703981449000,2023-12-31 00:10:49,02,小型汽车,鲁QD9***,福田
F70300108907165851,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-31 00:10:50,1703981450000,2023-12-31 00:10:50,未知,未知,冀T5V***,未知
F70300108907166678,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:11:16,1703981476000,2023-12-31 00:11:16,未知,未知,豫E48***,众泰
F70300108907166779,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:11:41,1703981501000,2023-12-31 00:11:41,01,大型汽车,苏CGB***,福田
F70300108907166986,铜山县,G310,K310,PROVINCE,江苏-安徽,苏皖界,G310-K310-省际卡口,1,2023-12-31 00:11:45,1703981505000,2023-12-31 00:11:45,02,小型汽车,苏C17***,DS
F70300108907167175,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:11:45,1703981505000,2023-12-31 00:11:45,02,小型汽车,苏C9U***,别克
F70300108907167111,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:11:45,1703981505000,2023-12-31 00:11:45,02,小型汽车,苏C9U***,别克
F70300108907166860,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:11:47,1703981507000,2023-12-31 00:11:47,01,大型汽车,鲁Q86***,福田
F70300108907167155,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:12:03,1703981523000,2023-12-31 00:12:03,未知,未知,苏CHU***,福田
F70300108907167284,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:12:11,1703981531000,2023-12-31 00:12:11,01,大型汽车,鲁Q07***,福田
F70300108907167649,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-31 00:12:32,1703981552000,2023-12-31 00:12:32,02,小型汽车,苏C1K***,东风
F70300108907168388,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:13:15,1703981595000,2023-12-31 00:13:15,01,大型汽车,苏CNJ***,福田
F70300108907168523,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:13:22,1703981602000,2023-12-31 00:13:22,01,大型汽车,苏CJV***,未知
F70300108907169255,新沂市,S505,K10,CITY,徐州-宿迁,宿迁界,S505-K10-市际卡口,1,2023-12-31 00:14:02,1703981642000,2023-12-31 00:14:02,02,小型汽车,苏C65***,宝骏
F70300108907169427,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:14:17,1703981657000,2023-12-31 00:14:17,01,大型汽车,鲁Q53***,福田
F70300108907169580,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:14:24,1703981664000,2023-12-31 00:14:24,01,大型汽车,鲁Q21***,未知
F70300108907169825,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:14:38,1703981678000,2023-12-31 00:14:38,01,大型汽车,鲁FBM***,丰田
F70300108907170324,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:14:47,1703981687000,2023-12-31 00:14:47,01,大型汽车,鲁AJ9***,江铃
F70300108907170388,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:15:12,1703981712000,2023-12-31 00:15:12,01,大型汽车,皖S2T***,一汽
F70300108907170580,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:15:20,1703981720000,2023-12-31 00:15:20,02,小型汽车,苏MNW***,中兴
F70300108907170586,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:15:24,1703981724000,2023-12-31 00:15:24,01,大型汽车,鲁Q72***,福田
F70300108907170847,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:15:34,1703981734000,2023-12-31 00:15:34,02,小型汽车,皖LTG***,丰田
F70300108907171074,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:15:37,1703981737000,2023-12-31 00:15:37,01,大型汽车,鲁PU8***,一汽
F70300108907171392,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:15:57,1703981757000,2023-12-31 00:15:57,02,小型汽车,皖L5K***,未知
F70300108907171396,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:15:57,1703981757000,2023-12-31 00:15:57,02,小型汽车,皖L5K***,未知
F70300108907171886,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:16:43,1703981803000,2023-12-31 00:16:43,02,小型汽车,苏JU9***,依维柯
F70300108907172536,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-31 00:17:22,1703981842000,2023-12-31 00:17:22,02,小型汽车,苏D7F***,未知
F70300108907172543,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-31 00:17:24,1703981844000,2023-12-31 00:17:24,未知,未知,苏CE0***,未知
F70300108907172674,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:17:30,1703981850000,2023-12-31 00:17:30,02,小型汽车,苏CR1***,九龙
F70300108907173072,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:17:37,1703981857000,2023-12-31 00:17:37,01,大型汽车,苏CHE***,江淮
F70300108907173064,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:17:37,1703981857000,2023-12-31 00:17:37,01,大型汽车,苏CHE***,江淮
F70300108907172838,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:17:38,1703981858000,2023-12-31 00:17:38,02,小型汽车,鲁HU6***,未知
F70300108907172820,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:17:41,1703981861000,2023-12-31 00:17:41,01,大型汽车,鲁Q57***,夏利
F70300108907172891,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:17:44,1703981864000,2023-12-31 00:17:44,01,大型汽车,鲁Q90***,未知
F70300108907172899,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:17:46,1703981866000,2023-12-31 00:17:46,01,大型汽车,鲁Q20***,江淮
F70300108907172966,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:17:50,1703981870000,2023-12-31 00:17:50,01,大型汽车,皖N39***,福田
F70300108907173036,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:17:53,1703981873000,2023-12-31 00:17:53,02,小型汽车,苏N19***,大通
F70300108907173069,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:17:55,1703981875000,2023-12-31 00:17:55,02,小型汽车,皖BC6***,宝马
F70300108907173672,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-31 00:18:28,1703981908000,2023-12-31 00:18:28,02,小型汽车,苏C2T***,未知
F70300108907173799,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:18:42,1703981922000,2023-12-31 00:18:42,02,小型汽车,苏C5D***,别克
F70300108907173900,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:18:46,1703981926000,2023-12-31 00:18:46,02,小型汽车,苏C3P***,丰田
F70300108907174154,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:19:05,1703981945000,2023-12-31 00:19:05,01,大型汽车,豫PP8***,福田
F70300108907174374,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:19:18,1703981958000,2023-12-31 00:19:18,01,大型汽车,鲁Q69***,福特
F70300108907175041,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2023-12-31 00:19:51,1703981991000,2023-12-31 00:19:51,01,大型汽车,鲁RF5***,一汽
F70300108907175261,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:20:11,1703982011000,2023-12-31 00:20:11,01,大型汽车,苏CGS***,一汽
F70300108907175291,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-31 00:20:16,1703982016000,2023-12-31 00:20:16,02,小型汽车,苏DC5***,未知
F70300108907176155,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:20:53,1703982053000,2023-12-31 00:20:53,02,小型汽车,苏J0Q***,宝马
F70300108907175898,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:20:56,1703982056000,2023-12-31 00:20:56,01,大型汽车,鲁VQ5***,夏利
F70300108907175914,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:20:56,1703982056000,2023-12-31 00:20:56,02,小型汽车,苏B72***,黄海
F70300108907176511,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:21:11,1703982071000,2023-12-31 00:21:11,02,小型汽车,苏C1B***,福田
F70300108907176340,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:21:26,1703982086000,2023-12-31 00:21:26,02,小型汽车,鲁QU5***,雪佛兰
F70300108907176288,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:21:26,1703982086000,2023-12-31 00:21:26,52,教练车,鲁DD3***,凯翼
F70300108907176637,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:21:38,1703982098000,2023-12-31 00:21:38,01,大型汽车,苏NFS***,东风
F70300108907177281,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2023-12-31 00:22:11,1703982131000,2023-12-31 00:22:11,02,小型汽车,苏C9W***,长安
F70300108907177313,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:22:24,1703982144000,2023-12-31 00:22:24,02,小型汽车,苏N98***,大众
F70300108907177340,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:22:26,1703982146000,2023-12-31 00:22:26,01,大型汽车,苏NFX***,宝骏
F70300108907178059,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:23:13,1703982193000,2023-12-31 00:23:13,01,大型汽车,苏CJJ***,福田
F70300108907178752,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2023-12-31 00:23:55,1703982235000,2023-12-31 00:23:55,02,小型汽车,鲁AR0***,福特
F70300108907179007,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:24:19,1703982259000,2023-12-31 00:24:19,01,大型汽车,苏NFP***,传祺
F70300108907179195,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2023-12-31 00:24:23,1703982263000,2023-12-31 00:24:23,51,挂车,苏CPU***,福田
F70300108907179164,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:24:28,1703982268000,2023-12-31 00:24:28,01,大型汽车,鲁Q09***,未知
F70300108907179230,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:24:35,1703982275000,2023-12-31 00:24:35,01,大型汽车,鲁DC7***,福田
F70300108907179326,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:24:39,1703982279000,2023-12-31 00:24:39,01,大型汽车,鲁Q65***,未知
F70300108907179387,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:24:46,1703982286000,2023-12-31 00:24:46,02,小型汽车,鲁Q58***,一汽
F70300108907179519,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:24:47,1703982287000,2023-12-31 00:24:47,02,小型汽车,苏C19***,未知
F70300108907180382,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:25:31,1703982331000,2023-12-31 00:25:31,01,大型汽车,鲁H58***,福田
F70300108907180144,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:25:40,1703982340000,2023-12-31 00:25:40,01,大型汽车,鲁Q80***,福田
F70300108907180393,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:25:53,1703982353000,2023-12-31 00:25:53,未知,未知,京Z27***,未知
F70300108907180480,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:25:59,1703982359000,2023-12-31 00:25:59,01,大型汽车,鲁Q53***,一汽
F70300108907180551,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:26:03,1703982363000,2023-12-31 00:26:03,01,大型汽车,皖LC8***,一汽
F70300108907180886,邳州市,S251,K5,PROVINCE,江苏-山东,苏鲁界,S251-K5-省际卡口,1,2023-12-31 00:26:26,1703982386000,2023-12-31 00:26:26,未知,未知,鲁D51***,未知
F70300108907180978,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:26:29,1703982389000,2023-12-31 00:26:29,02,小型汽车,苏CJ8***,丰田
F70300108907181159,新沂市,S323,K10,CITY,徐州-连云港,连云港交界,S323-K10-市际卡口,1,2023-12-31 00:26:41,1703982401000,2023-12-31 00:26:41,02,小型汽车,苏C61***,福田
F70300108907181201,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:26:47,1703982407000,2023-12-31 00:26:47,02,小型汽车,苏C2W***,别克
F70300108907181251,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:26:50,1703982410000,2023-12-31 00:26:50,02,小型汽车,苏CF0***,别克
F70300108907181632,丰县,G518,K358,PROVINCE,江苏-山东,苏鲁界,G518518-K358-省际卡口,1,2023-12-31 00:26:52,1703982412000,2023-12-31 00:26:52,01,大型汽车,皖LD5***,依维柯
F70300108907181678,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-31 00:27:11,1703982431000,2023-12-31 00:27:11,02,小型汽车,苏C37***,九龙
F70300108907181656,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:27:13,1703982433000,2023-12-31 00:27:13,01,大型汽车,鲁Q22***,福田
F70300108907181936,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:27:37,1703982457000,2023-12-31 00:27:37,01,大型汽车,苏CPK***,一汽
F70300108907181947,丰县,X308,K19,CITY,丰县-睢宁,县界,X308-K19-市际卡口,1,2023-12-31 00:27:37,1703982457000,2023-12-31 00:27:37,52,教练车,苏CDR***,比亚迪
F70300108907182024,铜山县,G104,K744,PROVINCE,江苏-山东,苏鲁界,G104-K744-省际卡口,1,2023-12-31 00:27:43,1703982463000,2023-12-31 00:27:43,02,小型汽车,苏CY8***,雪佛兰
F70300108907182207,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:27:57,1703982477000,2023-12-31 00:27:57,01,大型汽车,鲁Q52***,一汽
F70300108907182441,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:28:13,1703982493000,2023-12-31 00:28:13,02,小型汽车,苏CK6***,未知
F70300108907182613,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:28:18,1703982498000,2023-12-31 00:28:18,02,小型汽车,鲁Q38***,未知
F70300108907182706,新沂市,G235,K10,CITY,徐州-连云港,连云港交界,G235-K10-市际卡口,1,2023-12-31 00:28:28,1703982508000,2023-12-31 00:28:28,01,大型汽车,苏CKN***,福田
F70300108907182719,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:28:29,1703982509000,2023-12-31 00:28:29,01,大型汽车,苏NC1***,未知
F70300108907182874,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:28:40,1703982520000,2023-12-31 00:28:40,01,大型汽车,鲁Q09***,福田
F70300108907183287,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:28:44,1703982524000,2023-12-31 00:28:44,02,小型汽车,豫JJ5***,比亚迪
F70300108907183283,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:28:44,1703982524000,2023-12-31 00:28:44,02,小型汽车,豫JJ5***,比亚迪
F70300108907183371,沛县,S253,K0,PROVINCE,江苏-山东,苏鲁界,S253-K0-省际卡口,1,2023-12-31 00:29:11,1703982551000,2023-12-31 00:29:11,02,小型汽车,鲁J22***,金杯
F70300108907183412,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:29:15,1703982555000,2023-12-31 00:29:15,01,大型汽车,苏NGE***,未知
F70300108907183928,高速五大队,G3,K731,PROVINCE,江苏-山东,苏鲁界,G3-K731-省际卡口,1,2023-12-31 00:29:33,1703982573000,2023-12-31 00:29:33,02,小型汽车,苏C28***,奥迪
F70300108907183840,铜山县,G311,K207,PROVINCE,江苏-安徽,苏皖界,G311-K207-省际卡口,1,2023-12-31 00:29:47,1703982587000,2023-12-31 00:29:47,02,小型汽车,苏C31***,未知
F70300108907184929,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:31:04,1703982664000,2023-12-31 00:31:04,01,大型汽车,苏CJJ***,宝骏
F70300108907185666,邳州市,S250,K1,PROVINCE,江苏-山东,苏鲁界,S250-K1-省际卡口,1,2023-12-31 00:31:58,1703982718000,2023-12-31 00:31:58,02,小型汽车,鲁Q52***,东风
